area,baths,beds,City,Zipcode,Price,Age
1768.0,3.0,3.0,Seattle,98116,1077500,48
1498.0,2.0,2.0,Seattle,98116,900000,42
1660.0,3.0,2.0,Seattle,98116,998500,49
759.0,1.0,1.0,Seattle,98116,450000,43
2460.0,4.0,5.0,Seattle,98116,1610000,55
580.0,1.0,1.0,Seattle,98116,380000,33
1610.0,2.25,3.0,Seattle,98116,995000,31
1850.0,3.0,3.0,Seattle,98116,894900,47
1670.0,4.0,3.0,Seattle,98116,886900,52
1691.0,3.0,3.0,Seattle,98116,995000,52
1077.0,2.0,2.0,Seattle,98116,585000,35
795.0,1.0,2.0,Seattle,98116,675000,48
2447.0,2.0,3.0,Seattle,98116,970000,47
2900.0,3.0,4.0,Seattle,98116,1805000,40
2300.0,1.0,4.0,Seattle,98116,960000,57
4000.0,3.0,4.0,Seattle,98116,550000,34
1082.0,2.0,3.0,Seattle,98116,780000,36
1082.0,2.0,3.0,Seattle,98116,780000,60
999.0,2.0,3.0,Seattle,98116,722000,54
2570.0,2.0,3.0,Seattle,98116,1270000,38
2407.0,4.0,5.0,Seattle,98116,1555000,58
1290.0,2.0,2.0,Seattle,98116,1275000,40
2830.0,3.0,3.0,Seattle,98116,1380000,54
920.0,2.0,2.0,Seattle,98116,510000,39
721.0,1.0,1.0,Seattle,98116,640000,38
1500.0,2.0,3.0,Seattle,98116,800000,53
1480.0,2.0,3.0,Seattle,98116,800000,31
1980.0,2.0,3.0,Seattle,98116,1025000,49
2013.0,4.0,3.0,Seattle,98116,975000,58
2300.0,1.0,4.0,Seattle,98116,965000,49
2460.0,2.0,4.0,Seattle,98116,1000000,60
1840.0,2.0,4.0,Seattle,98116,951000,55
1621.0,2.0,4.0,Seattle,98116,880000,57
0.0,,,Seattle,98116,301000,45
2950.0,3.0,3.0,Seattle,98116,818000,52
2020.0,1.0,4.0,Seattle,98116,1140000,50
1080.0,2.0,2.0,Seattle,98116,800000,49
2020.0,2.0,4.0,Seattle,98116,1140000,30
1670.0,3.0,3.0,Seattle,98116,925000,56
1670.0,4.0,3.0,Seattle,98116,925000,36
1077.0,2.0,3.0,Seattle,98116,733000,32
2220.0,2.0,3.0,Seattle,98116,1325000,34
1169.0,2.0,1.0,Seattle,98116,1299000,44
4328.0,4.0,4.0,Seattle,98116,3110000,46
1565.0,2.0,1.0,Seattle,98116,1429000,52
3060.0,3.0,5.0,Seattle,98116,1550000,31
1400.0,2.0,3.0,Seattle,98116,724000,58
0.0,2.0,2.0,Seattle,98116,1674000,37
886.0,2.0,2.0,Seattle,98116,525000,47
1180.0,2.0,2.0,Seattle,98116,875000,33
1660.0,2.0,2.0,Seattle,98116,878888,33
2460.0,3.0,4.0,Seattle,98116,750000,41
2760.0,4.0,7.0,Seattle,98116,1325000,30
1920.0,3.0,3.0,Seattle,98116,915000,35
1970.0,2.0,2.0,Seattle,98116,1222000,41
750.0,1.0,2.0,Seattle,98116,670000,56
2350.0,3.0,4.0,Seattle,98116,1105000,37
2490.0,2.0,4.0,Seattle,98116,1237000,31
1200.0,2.0,3.0,Seattle,98116,700000,53
1260.0,2.0,3.0,Seattle,98116,700000,54
1760.0,3.0,3.0,Seattle,98116,1075000,43
2600.0,2.0,3.0,Seattle,98116,1920000,31
833.0,2.0,2.0,Seattle,98116,540000,31
1487.0,2.0,2.0,Seattle,98116,715000,30
1395.0,2.0,3.0,Seattle,98116,1295000,57
1016.0,2.0,2.0,Seattle,98116,505000,32
700.0,1.0,2.0,Seattle,98116,650000,53
4580.0,6.0,5.0,Seattle,98116,2400000,31
1352.0,2.0,2.0,Seattle,98116,1649000,48
1354.0,2.0,2.0,Seattle,98116,605000,55
1280.0,2.0,3.0,Seattle,98116,775000,42
2080.0,3.0,3.0,Seattle,98116,1395000,51
3040.0,3.0,4.0,Seattle,98116,1695000,48
1970.0,4.0,3.0,Seattle,98116,975000,51
1970.0,4.0,3.0,Seattle,98116,975000,48
1483.0,3.0,2.0,Seattle,98116,1000000,52
1974.0,3.0,4.0,Seattle,98116,1350000,31
2550.0,3.0,4.0,Seattle,98116,1200000,47
2810.0,3.0,6.0,Seattle,98116,1159713,50
1410.0,1.0,2.0,Seattle,98116,700000,32
2222.0,4.0,4.0,Seattle,98116,1324900,31
2740.0,3.0,2.0,Seattle,98116,2325000,58
1600.0,2.0,3.0,Seattle,98116,981000,53
1640.0,1.0,2.0,Seattle,98116,833000,51
1200.0,2.0,3.0,Seattle,98116,774959,31
1520.0,2.0,3.0,Seattle,98116,925000,47
2390.0,2.0,3.0,Seattle,98116,1500000,54
3880.0,4.0,4.0,Seattle,98116,2480000,55
1660.0,1.0,3.0,Seattle,98116,865000,35
1094.0,2.0,2.0,Seattle,98116,790000,56
1210.0,2.0,3.0,Seattle,98116,875000,60
1540.0,3.0,3.0,Seattle,98116,850000,52
1087.0,3.0,3.0,Seattle,98116,870000,40
1700.0,1.0,3.0,Seattle,98116,625000,52
1621.0,2.0,4.0,Seattle,98116,875000,60
1926.0,3.0,3.0,Seattle,98116,1295000,48
1920.0,3.0,3.0,Seattle,98116,1200000,32
1300.0,2.0,3.0,Seattle,98116,900000,55
1629.0,3.0,3.0,Seattle,98116,1250000,34
1480.0,2.25,3.0,Seattle,98116,1250000,53
1330.0,2.0,2.0,Seattle,98116,1599000,47
3400.0,3.0,3.0,Seattle,98116,1300000,60
855.0,2.0,2.0,Seattle,98116,510000,39
3970.0,5.0,5.0,Seattle,98116,1775000,51
2695.0,4.0,4.0,Seattle,98116,1675000,51
870.0,2.0,2.0,Seattle,98116,442000,58
2200.0,2.0,4.0,Seattle,98116,1350000,56
1350.0,1.0,2.0,Seattle,98116,630000,55
1670.0,3.0,3.0,Seattle,98116,943000,57
2020.0,2.0,4.0,Seattle,98116,1300000,31
1670.0,,,Seattle,98116,943000,48
1768.0,3.0,3.0,Seattle,98116,1049950,46
3540.0,2.0,4.0,Seattle,98116,1575000,32
1330.0,1.0,3.0,Seattle,98116,775000,53
1560.0,3.0,4.0,Seattle,98116,1125000,32
1680.0,3.0,3.0,Seattle,98116,790000,41
1135.0,2.0,2.0,Seattle,98116,685000,58
3420.0,5.0,4.0,Seattle,98116,1805000,32
2890.0,3.0,3.0,Seattle,98116,1725000,38
1691.0,3.0,3.0,Seattle,98116,960000,45
1330.0,2.0,2.0,Seattle,98116,1699000,54
1330.0,2.0,2.0,Seattle,98116,1699000,48
1691.0,3.0,3.0,Seattle,98116,960000,48
2150.0,2.0,2.0,Seattle,98116,1310000,53
3260.0,3.0,4.0,Seattle,98118,1400000,55
3600.0,3.0,4.0,Seattle,98118,2576500,35
1100.0,2.0,2.0,Seattle,98118,375000,47
1120.0,1.0,4.0,Seattle,98118,500000,32
2660.0,2.0,4.0,Seattle,98118,895950,32
2560.0,2.0,5.0,Seattle,98118,805000,41
1350.0,3.0,3.0,Seattle,98118,625000,41
2350.0,3.0,5.0,Seattle,98118,880000,30
1980.0,2.0,3.0,Seattle,98118,742500,35
1054.0,2.0,2.0,Seattle,98118,625000,58
1110.0,3.0,2.0,Seattle,98118,715000,36
1230.0,1.0,1.0,Seattle,98118,825000,40
904.0,1.0,2.0,Seattle,98118,390000,57
1377.0,3.0,2.0,Seattle,98118,739000,40
2740.0,3.0,4.0,Seattle,98118,995000,34
,,,Seattle,98118,50500,44
1446.0,2.0,4.0,Seattle,98118,729000,46
1930.0,3.0,4.0,Seattle,98118,758000,34
800.0,1.0,1.0,Seattle,98118,485000,36
0.0,,,Seattle,98118,2000000,46
939.0,2.0,2.0,Seattle,98118,499950,55
1890.0,2.0,3.0,Seattle,98118,660000,44
2450.0,2.0,3.0,Seattle,98118,1033000,33
1426.0,2.0,3.0,Seattle,98118,737000,37
860.0,1.0,2.0,Seattle,98118,400000,51
1000.0,2.0,2.0,Seattle,98118,525000,58
1184.0,2.0,2.0,Seattle,98118,593000,52
1391.0,3.0,3.0,Seattle,98118,620000,59
930.0,2.0,2.0,Seattle,98118,534950,49
1360.0,2.25,3.0,Seattle,98118,620000,31
1650.0,2.0,3.0,Seattle,98118,1150000,38
1330.0,1.0,3.0,Seattle,98118,898800,37
2054.0,2.0,3.0,Seattle,98118,890000,30
2400.0,3.0,4.0,Seattle,98118,1100000,34
2860.0,3.0,5.0,Seattle,98118,916000,44
1520.0,2.0,3.0,Seattle,98118,962000,46
1460.0,2.0,3.0,Seattle,98118,735000,56
1970.0,3.0,3.0,Seattle,98118,986000,30
1010.0,1.0,3.0,Seattle,98118,940000,41
1980.0,2.0,3.0,Seattle,98118,815000,33
1060.0,2.0,2.0,Seattle,98118,490000,55
1640.0,2.75,3.0,Seattle,98116,1077500,38
1140.0,2.0,2.0,Seattle,98116,829990,53
1094.0,3.0,2.0,Seattle,98116,769990,54
1974.0,3.0,4.0,Seattle,98116,1499990,44
2672.0,4.0,3.0,Seattle,98116,1390000,34
2820.0,3.0,4.0,Seattle,98116,2565000,39
5040.0,4.0,7.0,Seattle,98116,2000000,37
1510.0,2.0,3.0,Seattle,98116,1425000,50
3140.0,3.0,5.0,Seattle,98116,1795000,31
1587.0,2.0,2.0,Seattle,98116,850000,47
2008.0,3.0,4.0,Seattle,98116,1260000,31
0.0,,,Seattle,98116,975000,56
1422.0,2.0,2.0,Seattle,98116,850000,59
1580.0,1.75,3.0,Seattle,98116,850000,46
1580.0,2.0,3.0,Seattle,98116,850000,41
1773.0,2.0,3.0,Seattle,98116,1150000,35
1770.0,4.0,3.0,Seattle,98116,937000,59
1455.0,2.0,3.0,Seattle,98116,799000,42
950.0,2.0,2.0,Seattle,98116,780000,38
1770.0,2.0,3.0,Seattle,98116,1004080,51
1455.0,2.0,3.0,Seattle,98116,865000,33
2070.0,3.0,3.0,Seattle,98116,1350000,36
2210.0,4.0,4.0,Seattle,98116,1198000,31
6780.0,,,Seattle,98116,1900000,46
3200.0,5.0,5.0,Seattle,98116,2850000,49
1410.0,2.0,3.0,Seattle,98116,1003000,34
1193.0,2.0,2.0,Seattle,98116,850000,43
1768.0,3.0,3.0,Seattle,98116,1049950,32
1591.0,1.75,2.0,Seattle,98116,1000000,43
1640.0,2.75,3.0,Seattle,98116,1049950,56
1135.0,2.0,2.0,Seattle,98116,632000,59
6850.0,4.0,5.0,Seattle,98116,2200000,33
2710.0,3.0,4.0,Seattle,98116,1720000,34
1768.0,3.0,3.0,Seattle,98116,1049950,59
870.0,1.0,2.0,Seattle,98116,810000,58
2000.0,3.0,4.0,Seattle,98116,1160000,33
3020.0,3.0,5.0,Seattle,98116,1325000,33
1130.0,3.0,2.0,Seattle,98116,640000,37
811.0,2.0,2.0,Seattle,98116,720000,59
750.0,1.0,1.0,Seattle,98116,450000,47
1176.0,2.0,1.0,Seattle,98116,899000,60
1510.0,1.0,3.0,Seattle,98118,944000,44
2610.0,2.0,4.0,Seattle,98118,850000,41
3190.0,3.0,5.0,Seattle,98118,1200000,53
1850.0,4.0,3.0,Seattle,98118,799000,47
2100.0,2.0,5.0,Seattle,98118,1550000,31
1820.0,2.0,3.0,Seattle,98118,950000,53
2010.0,1.5,4.0,Seattle,98118,800000,48
3140.0,1.75,4.0,Seattle,98118,1250000,48
1235.0,2.0,2.0,Seattle,98118,655000,52
3340.0,4.0,3.0,Seattle,98118,2525000,56
810.0,1.0,2.0,Seattle,98118,565000,42
3760.0,2.0,4.0,Seattle,98118,1275000,49
1020.0,1.0,3.0,Seattle,98118,650000,47
1870.0,3.0,5.0,Seattle,98118,880000,38
3091.0,3.0,3.0,Seattle,98118,1250000,30
2677.0,4.0,3.0,Seattle,98118,1835000,51
1320.0,1.0,3.0,Seattle,98118,550000,35
680.0,1.0,2.0,Seattle,98118,250000,46
1167.0,2.0,2.0,Seattle,98118,550000,58
1160.0,2.0,3.0,Seattle,98118,600000,43
2920.0,1.0,3.0,Seattle,98118,1080000,60
2260.0,3.0,3.0,Seattle,98118,1288187,46
1940.0,3.0,4.0,Seattle,98118,950000,33
2980.0,3.0,3.0,Seattle,98118,1025000,55
2900.0,3.0,4.0,Seattle,98118,895000,35
1511.0,3.0,3.0,Seattle,98118,710000,51
1923.0,4.0,4.0,Seattle,98118,890000,33
850.0,1.0,2.0,Seattle,98118,505001,31
1200.0,2.0,2.0,Seattle,98118,640000,34
940.0,1.0,2.0,Seattle,98118,634800,38
4110.0,5.0,5.0,Seattle,98118,1575000,57
1170.0,1.0,3.0,Seattle,98118,675000,49
1172.0,2.0,3.0,Seattle,98118,715000,41
1710.0,2.75,3.0,Seattle,98118,796500,43
1720.0,3.0,3.0,Seattle,98118,796500,34
710.0,1.0,2.0,Seattle,98118,549000,53
1470.0,,,Seattle,98118,637000,44
2773.0,3.0,4.0,Seattle,98118,1195950,36
2218.0,4.0,4.0,Seattle,98118,1220000,56
2600.0,4.0,5.0,Seattle,98118,1345000,49
1250.0,2.0,3.0,Seattle,98118,599950,33
1710.0,2.75,3.0,Seattle,98118,795000,60
1720.0,3.0,3.0,Seattle,98118,795000,41
1510.0,2.0,3.0,Seattle,98118,1075000,57
570.0,1.0,1.0,Seattle,98118,859068,45
2910.0,3.0,4.0,Seattle,98118,875000,35
1760.0,3.0,4.0,Seattle,98118,670000,35
2440.0,2.0,3.0,Seattle,98118,915000,32
1520.0,2.0,3.0,Seattle,98118,730000,43
920.0,1.0,2.0,Seattle,98118,567500,58
2895.0,3.0,3.0,Seattle,98118,1437500,36
2150.0,3.0,5.0,Seattle,98118,899950,60
1305.0,2.0,3.0,Seattle,98118,968000,38
664.0,1.0,1.0,Seattle,98118,339000,30
720.0,1.0,2.0,Seattle,98118,555000,36
2390.0,2.0,3.0,Seattle,98118,2010000,30
3360.0,6.0,5.0,Seattle,98118,1800000,39
1500.0,4.0,3.0,Seattle,98118,595000,30
2050.0,3.0,3.0,Seattle,98118,899000,45
675.0,1.0,1.0,Seattle,98118,420000,47
1404.0,2.0,3.0,Seattle,98118,699000,58
1020.0,1.0,3.0,Seattle,98118,470000,49
1540.0,2.0,3.0,Seattle,98118,800000,59
1055.0,2.0,2.0,Seattle,98118,595995,38
,,,Seattle,98118,665000,52
1500.0,3.0,3.0,Seattle,98118,598000,38
1050.0,1.0,1.0,Seattle,98118,542000,34
2000.0,4.0,4.0,Seattle,98118,800000,55
1960.0,2.0,2.0,Seattle,98118,655000,31
1822.0,3.0,3.0,Seattle,98118,990000,59
1822.0,3.0,3.0,Seattle,98118,990000,41
1200.0,2.0,3.0,Seattle,98118,520000,42
3486.0,4.0,3.0,Seattle,98118,1240000,39
4130.0,4.0,5.0,Seattle,98118,1540000,57
2540.0,2.75,3.0,Seattle,98118,2100000,30
,,,Seattle,98118,250000,43
,,,Seattle,98118,250000,42
620.0,1.0,2.0,Seattle,98118,618000,30
1399.0,3.0,3.0,Seattle,98118,618000,33
1540.0,1.0,2.0,Seattle,98118,650000,31
1890.0,2.0,3.0,Seattle,98118,761000,50
1470.0,1.0,2.0,Seattle,98118,739000,39
750.0,1.0,2.0,Seattle,98118,730000,45
903.0,1.0,2.0,Seattle,98118,720000,45
780.0,1.0,2.0,Seattle,98118,615000,39
1250.0,1.5,2.0,Seattle,98118,649000,44
1955.0,3.0,3.0,Seattle,98118,920000,59
1170.0,2.0,2.0,Seattle,98118,649000,32
2290.0,2.0,4.0,Seattle,98118,969000,36
1310.0,2.0,4.0,Seattle,98118,630000,32
1208.0,2.0,3.0,Seattle,98118,520000,45
1210.0,1.75,3.0,Seattle,98118,520000,30
2770.0,4.0,6.0,Seattle,98118,930000,31
1030.0,2.0,2.0,Seattle,98118,511000,36
1840.0,2.0,2.0,Seattle,98118,1200000,48
1100.0,2.0,2.0,Seattle,98118,500000,55
2100.0,3.0,4.0,Seattle,98118,1169000,42
1410.0,2.0,3.0,Seattle,98118,1140000,39
0.0,,,Seattle,98118,250000,43
0.0,,,Seattle,98118,250000,34
1500.0,1.0,2.0,Seattle,98118,500000,40
980.0,1.0,3.0,Seattle,98118,570000,53
905.0,1.5,2.0,Seattle,98118,530000,50
901.0,2.0,2.0,Seattle,98118,579950,30
1365.0,3.0,2.0,Seattle,98118,578000,35
1365.0,2.5,2.0,Seattle,98118,578000,42
1312.0,2.0,2.0,Seattle,98118,1010000,41
720.0,1.0,2.0,Seattle,98118,550000,46
3710.0,2.0,3.0,Seattle,98118,1005000,48
920.0,1.0,2.0,Seattle,98118,410000,55
2860.0,1.0,4.0,Seattle,98118,1950000,32
40.0,,,Seattle,98118,125000,50
1429.0,2.0,2.0,Seattle,98118,578000,37
1429.0,2.0,2.0,Seattle,98118,570000,59
0.0,,,Seattle,98118,80000,41
40.0,,0.0,Seattle,98118,125000,52
940.0,1.0,2.0,Seattle,98118,685000,50
2020.0,3.0,4.0,Seattle,98118,1205000,53
1480.0,2.0,3.0,Seattle,98118,850000,57
3220.0,5.0,5.0,Seattle,98118,1145000,53
1250.0,1.0,3.0,Seattle,98118,817125,56
970.0,1.0,2.0,Seattle,98118,573000,44
1170.0,2.0,2.0,Seattle,98118,560000,55
2320.0,3.0,5.0,Seattle,98118,995000,51
2120.0,1.0,1.0,Seattle,98118,1100000,39
2230.0,3.0,4.0,Seattle,98118,764950,40
2200.0,2.0,2.0,Seattle,98118,450000,56
2320.0,3.0,5.0,Seattle,98118,995000,45
1054.0,2.0,2.0,Seattle,98118,639000,49
2176.0,3.0,5.0,Seattle,98118,565000,57
1096.0,3.0,2.0,Seattle,98118,725000,34
1054.0,2.0,2.0,Seattle,98118,639000,56
1907.0,3.0,5.0,Seattle,98118,850000,48
753.0,1.0,2.0,Seattle,98118,385000,51
1618.0,3.0,3.0,Seattle,98118,699900,33
1320.0,2.0,4.0,Seattle,98118,625000,41
1190.0,1.0,2.0,Seattle,98118,790000,49
2040.0,1.0,3.0,Seattle,98118,458000,50
1870.0,1.0,2.0,Seattle,98118,540000,47
5200.0,8.0,12.0,Seattle,98118,1250000,46
1788.0,3.0,3.0,Seattle,98118,829950,50
1600.0,2.0,4.0,Seattle,98118,977000,54
2250.0,3.0,3.0,Seattle,98118,1081000,58
1220.0,2.0,2.0,Seattle,98118,535000,39
2250.0,1.0,4.0,Seattle,98118,650000,58
2000.0,3.0,3.0,Seattle,98118,999000,32
3180.0,3.0,5.0,Seattle,98118,1070000,40
2660.0,2.0,4.0,Seattle,98118,1275000,42
1800.0,2.0,3.0,Seattle,98118,1016500,52
1010.0,1.0,2.0,Seattle,98118,460000,52
2610.0,2.0,3.0,Seattle,98118,825000,54
1790.0,2.0,2.0,Seattle,98118,674000,32
1030.0,2.5,2.0,Seattle,98118,460000,43
1030.0,3.0,2.0,Seattle,98118,460000,35
0.0,,,Seattle,98118,325000,54
2320.0,3.0,5.0,Seattle,98118,745000,57
1530.0,2.0,4.0,Seattle,98118,599950,35
893.0,1.0,2.0,Seattle,98118,425000,45
1080.0,3.0,2.0,Seattle,98118,541000,43
930.0,1.0,2.0,Seattle,98118,486000,35
1070.0,1.0,3.0,Seattle,98118,440000,60
4020.0,4.0,4.0,Seattle,98118,2030000,38
30.0,,,Seattle,98118,85000,48
3410.0,4.0,4.0,Seattle,98118,1400000,35
1100.0,2.0,2.0,Seattle,98118,474950,35
780.0,1.0,2.0,Seattle,98118,525000,49
1064.0,1.0,3.0,Seattle,98118,710000,39
1540.0,2.0,3.0,Seattle,98118,641000,46
1840.0,2.0,3.0,Seattle,98118,375000,37
1850.0,1.0,3.0,Seattle,98118,480000,52
2210.0,4.0,4.0,Seattle,98118,1225000,40
1980.0,2.0,4.0,Seattle,98118,1105000,55
2520.0,2.0,4.0,Seattle,98118,998000,32
2220.0,2.0,3.0,Seattle,98118,1035000,43
2340.0,2.0,3.0,Seattle,98118,703000,30
738.0,1.0,2.0,Seattle,98118,394000,36
2160.0,1.0,3.0,Seattle,98118,1000000,51
2350.0,3.0,4.0,Seattle,98118,1300000,30
1500.0,1.0,2.0,Seattle,98118,678500,48
920.0,1.0,2.0,Seattle,98118,750000,31
2000.0,3.0,4.0,Seattle,98118,710000,60
950.0,1.0,2.0,Seattle,98118,420000,37
990.0,1.0,2.0,Seattle,98118,707500,38
1099.0,2.0,2.0,Seattle,98118,590000,46
,,,Seattle,98118,800000,38
1720.0,2.0,4.0,Seattle,98118,650000,44
2240.0,2.0,3.0,Seattle,98118,580000,55
2080.0,4.0,3.0,Seattle,98118,910000,47
1147.0,2.0,2.0,Seattle,98118,499950,56
1020.0,1.75,2.0,Seattle,98118,499950,39
642.0,1.0,1.0,Seattle,98118,464880,56
1320.0,3.0,3.0,Seattle,98118,663000,43
3040.0,3.0,4.0,Seattle,98118,1377500,33
904.0,1.0,2.0,Seattle,98118,399000,59
1510.0,1.0,3.0,Seattle,98118,775000,39
2470.0,3.0,3.0,Seattle,98118,1200000,43
2070.0,3.0,3.0,Seattle,98118,714000,37
1680.0,2.0,4.0,Seattle,98118,675000,31
2180.0,2.0,5.0,Seattle,98118,750000,60
3520.0,3.0,4.0,Seattle,98118,1190000,51
2589.0,3.0,4.0,Seattle,98118,1410000,51
1540.0,1.0,2.0,Seattle,98118,890000,34
2000.0,3.0,5.0,Seattle,98118,809000,32
1350.0,2.0,3.0,Seattle,98118,555700,51
1860.0,2.0,4.0,Seattle,98118,650000,53
1091.0,3.0,2.0,Seattle,98118,761000,36
2724.0,4.0,4.0,Seattle,98118,1615000,51
1000.0,1.0,3.0,Seattle,98118,490000,37
1898.0,3.0,3.0,Seattle,98118,688500,35
2586.0,3.0,4.0,Seattle,98118,1650000,54
30.0,,,Seattle,98118,99000,53
2180.0,4.0,6.0,Seattle,98118,830000,51
1360.0,1.0,2.0,Seattle,98118,575000,45
1780.0,2.0,4.0,Seattle,98118,800000,34
1620.0,2.0,4.0,Seattle,98118,860000,45
3460.0,6.0,8.0,Seattle,98118,795000,34
1220.0,1.0,1.0,Seattle,98118,555000,30
2470.0,2.0,3.0,Seattle,98118,1050000,49
1225.0,1.5,2.0,Seattle,98118,630000,55
1255.0,2.0,2.0,Seattle,98118,630000,57
2333.0,3.0,4.0,Seattle,98118,790912,49
1896.0,3.0,3.0,Seattle,98118,678000,47
1170.0,2.0,3.0,Seattle,98118,580000,43
2650.0,3.0,6.0,Seattle,98118,1050000,48
1170.0,2.0,3.0,Seattle,98118,580000,58
1500.0,2.25,3.0,Seattle,98118,874950,47
1845.0,3.0,3.0,Seattle,98118,874950,45
1700.0,1.0,3.0,Seattle,98118,650000,48
2480.0,2.0,3.0,Seattle,98118,889500,53
1360.0,2.0,3.0,Seattle,98118,618800,40
4800.0,5.0,5.0,Seattle,98118,2575000,50
1110.0,3.0,4.0,Seattle,98118,760000,55
1101.0,2.0,2.0,Seattle,98118,760000,45
1510.0,2.0,4.0,Seattle,98118,825000,35
1650.0,1.0,2.0,Seattle,98118,555000,41
1294.0,2.5,2.0,Seattle,98118,635000,39
1294.0,3.0,2.0,Seattle,98118,635000,33
1530.0,3.0,3.0,Seattle,98118,562500,56
1980.0,3.0,4.0,Seattle,98118,620000,34
1960.0,3.0,3.0,Seattle,98118,700000,45
1950.0,2.0,3.0,Seattle,98118,899990,34
870.0,1.0,3.0,Seattle,98118,500000,52
2020.0,2.0,4.0,Seattle,98118,550000,41
1960.0,2.0,4.0,Seattle,98118,750000,43
1800.0,3.0,3.0,Seattle,98118,875000,50
2160.0,2.0,6.0,Seattle,98118,701000,30
1644.0,3.0,3.0,Seattle,98118,780000,42
3750.0,5.0,4.0,Seattle,98118,1945000,47
3280.0,2.25,5.0,Seattle,98118,605000,45
2430.0,3.0,4.0,Seattle,98118,1305000,53
749.0,2.0,1.0,Seattle,98118,385000,37
2205.0,4.0,4.0,Seattle,98118,1249000,48
2082.0,4.0,3.0,Seattle,98118,1349950,58
1078.0,3.0,3.0,Seattle,98118,729000,43
1078.0,,,Seattle,98118,729000,54
2200.0,2.25,3.0,Seattle,98118,1245000,54
1510.0,2.0,3.0,Seattle,98118,835000,30
2200.0,3.0,3.0,Seattle,98118,1245000,57
3636.0,5.0,6.0,Seattle,98118,1200000,58
1670.0,1.0,1.0,Seattle,98118,750000,34
992.0,2.0,3.0,Seattle,98118,605000,31
1080.0,1.75,3.0,Seattle,98118,605000,59
1870.0,3.0,4.0,Seattle,98118,803000,55
1260.0,2.0,3.0,Seattle,98118,760000,32
1389.0,2.0,2.0,Seattle,98118,985000,51
1590.0,3.0,5.0,Seattle,98118,650000,36
2120.0,2.0,4.0,Seattle,98118,867000,30
950.0,1.0,3.0,Seattle,98118,640000,37
1000.0,1.0,1.0,Seattle,98118,310000,56
1260.0,2.0,2.0,Seattle,98118,490000,33
2496.0,2.0,5.0,Seattle,98118,550000,30
2128.0,4.0,4.0,Seattle,98118,1299950,35
2180.0,3.25,4.0,Seattle,98118,1299950,53
1357.0,2.0,2.0,Seattle,98118,675000,36
1179.0,3.0,2.0,Seattle,98118,730000,44
0.0,5.0,11.0,Seattle,98118,1489990,58
2060.0,2.0,4.0,Seattle,98118,713000,40
1433.0,3.0,2.0,Seattle,98118,799900,37
2510.0,3.0,6.0,Seattle,98118,600000,37
1040.0,2.0,2.0,Seattle,98118,305000,55
2110.0,2.0,3.0,Seattle,98118,1100000,49
3960.0,4.0,5.0,Seattle,98118,1980000,38
907.0,1.0,2.0,Seattle,98118,502000,42
2681.0,4.0,4.0,Seattle,98118,1100000,31
2900.0,3.0,4.0,Seattle,98118,870000,30
1840.0,2.0,3.0,Seattle,98118,1000000,30
3982.0,4.0,4.0,Seattle,98118,1250000,35
1882.0,3.0,4.0,Seattle,98118,840000,35
2130.0,3.0,4.0,Seattle,98118,1225000,58
722.0,1.0,1.0,Seattle,98118,300000,50
30.0,,,Seattle,98118,83000,35
1420.0,3.0,2.0,Seattle,98118,891000,38
4180.0,4.0,5.0,Seattle,98118,2025000,59
2200.0,2.0,4.0,Seattle,98118,657500,45
1344.0,2.0,3.0,Seattle,98118,699000,44
2008.0,2.0,4.0,Seattle,98118,1025000,39
1750.0,2.0,3.0,Seattle,98118,1090000,49
1966.0,2.0,3.0,Seattle,98118,1258000,55
1380.0,1.0,4.0,Seattle,98118,465000,33
2120.0,2.0,3.0,Seattle,98118,1059000,59
1680.0,1.0,2.0,Seattle,98118,715000,36
1277.0,3.0,3.0,Seattle,98118,684995,47
1785.0,3.0,3.0,Seattle,98118,750000,58
999.0,2.0,2.0,Seattle,98118,825000,58
1310.0,2.0,4.0,Seattle,98118,632000,56
2600.0,2.0,5.0,Seattle,98118,1272000,40
1980.0,2.0,2.0,Seattle,98118,950000,37
1237.0,2.0,3.0,Seattle,98118,689000,58
833.0,2.0,2.0,Seattle,98118,505000,54
2535.0,3.0,4.0,Seattle,98118,1625000,45
1820.0,2.0,3.0,Seattle,98118,891000,43
1740.0,3.0,3.0,Seattle,98118,883000,57
640.0,0.0,2.0,Seattle,98118,555000,57
2540.0,3.0,3.0,Seattle,98118,925000,43
2920.0,3.0,4.0,Seattle,98118,1200000,58
1413.0,3.0,3.0,Seattle,98118,789000,38
1140.0,2.0,3.0,Seattle,98118,670000,56
2700.0,3.0,5.0,Seattle,98118,1170000,42
800.0,1.0,2.0,Seattle,98118,403000,32
2060.0,3.0,5.0,Seattle,98118,850000,58
1780.0,3.0,4.0,Seattle,98118,646000,54
939.0,2.0,2.0,Seattle,98118,569950,38
1400.0,2.0,2.0,Seattle,98118,556000,57
2400.0,2.0,3.0,Seattle,98118,1008800,45
1630.0,2.0,3.0,Seattle,98118,844000,47
3500.0,2.0,3.0,Seattle,98118,1075000,58
1940.0,2.0,3.0,Seattle,98118,870000,46
1940.0,2.0,3.0,Seattle,98118,870000,56
1928.0,3.0,4.0,Seattle,98118,825000,41
1920.0,2.0,3.0,Seattle,98118,1100000,46
3016.0,3.0,5.0,Seattle,98118,1450000,37
690.0,1.0,1.0,Seattle,98118,392500,32
1960.0,2.0,3.0,Seattle,98118,775000,53
